196 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,CIVIL         ,DIPPPT ,2105,4519, OBC/X/M ,N,2,2025
197 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,CIVIL         ,DIPPPT , 421,4578, UR/X/M  ,N,35,2025
198 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,CIVIL         ,BSC    ,4815,4815, UR/X/M  ,N,1,2025
199 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,CSE           ,DIPPPT , 823, 823, UR/X/F  ,N,1,2025
200 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,CSE           ,DIPPPT , 372,4239, UR/X/M  ,N,7,2025
201 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,CSE           ,BSC    ,2873,4556, UR/X/M  ,N,3,2025
202 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,CSE           ,DIPPPT ,4801,4837, SC/X/M  ,N,2,2025
203 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,EC            ,DIPPPT ,1423,1423, OBC/X/F ,N,1,2025
204 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,EC            ,DIPPPT ,1287,1553, UR/X/F  ,N,3,2025
205 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,EC            ,BSC    ,342 ,4279, UR/X/M  ,N,2,2025
206 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,EC            ,DIPPPT , 263,4542, UR/X/M  ,N,11,2025
207 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,ELECT ELEX    ,DIPPPT , 610, 983, UR/X/F  ,N,3,2025
208 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,ELECT ELEX    ,DIPPPT , 865,2939, OBC/X/F ,N,7,2025
209 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,ELECT ELEX    ,DIPPPT , 783,3213, SC/X/F  ,N,2,2025
210 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,ELECT ELEX    ,DIPPPT , 717,4278, UR/X/M  ,N,44,2025
211 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,ELECT ELEX    ,DIPPPT , 287,4476, OBC/X/M ,N,9,2025
212 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,ELECT ELEX    ,DIPPPT ,1866,4521, SC/X/M  ,N,5,2025
213 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,ELECT ELEX    ,BSC    ,4390,4747, UR/X/M  ,N,4,2025
214 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,MECH          ,DIPPPT ,1694,2516, UR/X/F  ,N,2,2025
215 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,MECH          ,DIPPPT ,3008,3008, OBC/X/M ,N,1,2025
216 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,MECH          ,DIPPPT ,2869,4558, SC/X/M  ,N,3,2025
217 ,BHOPAL INSTITUTE OF TECHNOLOGY & SCIENCE BHOPAL (2002), Private ,MECH          ,DIPPPT , 459,4789, UR/X/M  ,N,30,2025
218 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,CSE         ,DIPPPT , 385,3796 , UR/X/M     ,N,2,2025
219 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,EC          ,DIPPPT , 457,4121 , UR/X/F     ,N,3,2025
220 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,EC          ,DIPPPT , 497,4506 , UR/X/M     ,N,7,2025
221 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,ELECT ELEX  ,DIPPPT ,1752,1865 , OBC/X/F    ,N,2,2025
222 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,ELECT ELEX  ,DIPPPT ,2005,2005 , ST/X/M     ,N,1,2025
223 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,ELECT ELEX  ,DIPPPT ,2148,2148 , UR/X/F     ,N,1,2025
224 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,ELECT ELEX  ,DIPPPT , 153,3308 , SC/X/M     ,N,7,2025
225 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,ELECT ELEX  ,DIPPPT , 91 ,4276 , OBC/X/M    ,N,12,2025
226 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,ELECT ELEX  ,DIPPPT , 235,4365 , UR/X/M     ,N,34,2025
227 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,ELECT ELEX  ,BSC    ,3328,4538 , UR/X/M     ,N,2,2025
228 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,MECH        ,DIPPPT , 404,2017 , SC/X/M     ,N,2,2025
229 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,MECH        ,DIPPPT ,3270,3270 , ST/X/F     ,N,1,2025
230 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,MECH        ,BSC    ,2907,3416 , UR/X/M     ,N,2,2025
231 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,MECH        ,DIPPPT ,2787,4282 , ST/X/M     ,N,3,2025
232 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,MECH        ,DIPPPT ,1716,4732 , OBC/X/M    ,N,6,2025
233 ,BHOPAL INSTITUTE OF TECHNOLOGY BHOPAL (2007), Private ,MECH        ,DIPPPT , 265,4793 , UR/X/M     ,N,13,2025
234 ,BM College of Technology Indore (2007), Private ,CIVIL         ,DIPPPT ,1001,1001 , UR/X/M     ,N,1,2025
235 ,BM College of Technology Indore (2007), Private ,CSE           ,DIPPPT ,2494,2494 , OBC/X/M    ,N,1,2025
236 ,BM College of Technology Indore (2007), Private ,CSE           ,DIPPPT ,4205,4205 , ST/X/M     ,N,1,2025
237 ,BM College of Technology Indore (2007), Private ,CSE           ,DIPPPT ,4769,4769 , UR/X/M     ,N,1,2025
238 ,BM College of Technology Indore (2007), Private ,EC            ,DIPPPT ,4192,4192 , OBC/X/M    ,N,1,2025
239 ,BM College of Technology Indore (2007), Private ,EC            ,BSC    ,4493,4493 , OBC/X/M    ,N,1,2025
240 ,BM College of Technology Indore (2007), Private ,ELECT ELEX    ,DIPPPT , 569, 569 , UR/X/F     ,N,1,2025
241 ,BM College of Technology Indore (2007), Private ,ELECT ELEX    ,DIPPPT ,1217,1217 , SC/X/M     ,N,1,2025
242 ,BM College of Technology Indore (2007), Private ,ELECT ELEX    ,DIPPPT ,2003,2387 , UR/X/M     ,N,2,2025
243 ,BM College of Technology Indore (2007), Private ,MECH          ,DIPPPT , 627, 845 , ST/X/M     ,N,2,2025
244 ,BM College of Technology Indore (2007), Private ,MECH          ,DIPPPT , 279,3882 , OBC/X/M    ,N,3,2025
245 ,BM College of Technology Indore (2007), Private ,MECH          ,DIPPPT ,4711,4711 , UR/X/M     ,N,1,2025
246 ,Chameli Devi Group of Institutions Indore (2006), Private ,AIADS ,DIPPPT ,3221,3221 , UR/X/M   ,N,1,2025
247 ,Chameli Devi Group of Institutions Indore (2006), Private ,CIVIL ,DIPPPT ,4669,4669 , OBC/X/M  ,N,1,2025
248 ,Chameli Devi Group of Institutions Indore (2006), Private ,CSE   ,DIPPPT , 406, 406 , UR/X/F   ,N,1,2025
249 ,Chameli Devi Group of Institutions Indore (2006), Private ,CSE   ,DIPPPT ,1717,1717 , OBC/X/F  ,N,1,2025
250 ,Chameli Devi Group of Institutions Indore (2006), Private ,CSE   ,DIPPPT ,3481,3481 , UR/X/M   ,N,1,2025
251 ,Chameli Devi Group of Institutions Indore (2006), Private ,CSE   ,DIPPPT ,2580,3870 , OBC/X/M  ,N,2,2025
252 ,Chameli Devi Group of Institutions Indore (2006), Private ,CSE   ,BSC    ,3971,3971 , UR/X/M   ,N,1,2025
253 ,Chameli Devi Group of Institutions Indore (2006), Private ,MECH  ,DIPPPT ,2605,2605 , UR/X/M   ,N,1,2025
254 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,CIVIL      ,DIPPPT ,2754,2754 , SC/X/F ,N,1,2025
255 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,CIVIL      ,DIPPPT , 955,3077 , UR/X/F ,N,2,2025
256 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,CIVIL      ,BSC    ,4640,4640 , UR/X/M ,N,1,2025
257 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,CIVIL      ,DIPPPT , 1 ,4822  , UR/X/M ,N,28,2025
258 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,CSE        ,DIPPPT ,2063,2063 , OBC/X/M,N,1,2025
259 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,CSE        ,DIPPPT ,2741,2741 , UR/X/F ,N,1,2025
260 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,CSE        ,DIPPPT , 49 ,3681 , UR/X/M ,N,2,2025
261 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,CSE        ,BSC    ,3692,3692 , UR/X/M ,N,1,2025
262 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,CSEIML     ,DIPPPT , 247,2195 , UR/X/M ,N,2,2025
263 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,CSEIML     ,DIPPPT ,3862,3862 , OBC/X/M,N,1,2025
264 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,EC         ,DIPPPT ,3750,4298 , OBC/X/M,N,2,2025
265 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,ELECT ELEX ,DIPPPT , 879,1962 , UR/X/F ,N,2,2025
266 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,ELECT ELEX ,DIPPPT ,1851,3812 , UR/X/M ,N,4,2025
267 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,ELECT ELEX ,BSC    ,4135,4135 , UR/X/M ,N,1,2025
268 ,Corporate Institute of Science & Technology Bhopal (2008), Private ,MECH       ,DIPPPT , 227,3606 , UR/X/M ,N,15,2025
269 ,DR. A.P.J. ABDUL KALAM UIT JHABUA ,S.F.I. ,CSE ,DIPPPT ,2212,3195 , OBC/X/F ,Y ,2,2025
270 ,DR. A.P.J. ABDUL KALAM UIT JHABUA ,S.F.I. ,CSE ,DIPPPT ,2398,3500 , UR/X/F  ,Y ,2,2025
271 ,DR. A.P.J. ABDUL KALAM UIT JHABUA ,S.F.I. ,CSE ,DIPPPT ,1048,3766 , OBC/X/M ,Y ,4,2025
272 ,DR. A.P.J. ABDUL KALAM UIT JHABUA ,S.F.I. ,CSE ,DIPPPT ,4406,4406 , UR/X/M  ,Y ,1,2025
273 ,DR. A.P.J. ABDUL KALAM UIT JHABUA ,S.F.I. ,MECH,DIPPPT ,2725,2725 , UR/X/M  ,Y ,1,2025
274 ,DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY SEONI, Private ,ARE ,DIPPPT ,2748 ,2748 , UR/X/M  ,N,1,2025
275 ,DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY SEONI, Private ,CSE ,DIPPPT ,1215 ,1215 , OBC/X/M ,N,1,2025
276 ,DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY SEONI, Private ,CSE ,DIPPPT ,1328 ,1328 , OBC/X/F ,N,1,2025
277 ,DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY SEONI, Private ,CSE ,BSC    ,4634 ,4634 , OBC/X/M ,N,1,2025
278 ,DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY SEONI, Private ,CSE ,DIPPPT , 278 , 278 , OBC/X/M ,N,1,2025
279 ,DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY SEONI, Private ,CSE ,DIPPPT , 525 , 525 , UR/X/F  ,N,1,2025
280 ,DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY SEONI, Private ,CSE ,DIPPPT , 785 , 785 , OBC/X/F ,N,1,2025
281 ,DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY SEONI, Private ,MECH,DIPPPT , 505 , 505 , OBC/X/M ,N,1,2025
282 ,DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY SEONI, Private ,MECH,DIPPPT ,4766 ,4766 , ST/X/M  ,N,1,2025
283 ,DR. BHAGAT SINGH RAI INSTITUTE OF TECHNOLOGY SEONI, Private ,MECH,DIPPPT , 320 , 320 , OBC/X/F ,N,1,2025
284 ,Guru Ramdas Khalsa Institute of Science & Technology Jabalpur (1997) , Private ,CIVIL  ,DIPPPT ,3968,3968, UR/X/M ,N,1,2025
285 ,Guru Ramdas Khalsa Institute of Science & Technology Jabalpur (1997) , Private ,CSE    ,DIPPPT ,1315,4709, UR/X/M ,N,3,2025
286 ,Guru Ramdas Khalsa Institute of Science & Technology Jabalpur (1997) , Private ,MECH   ,DIPPPT ,1440,3762, UR/X/M ,N,2,2025
287 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,CIVIL ,DIPPPT ,3945,3945, OBC/X/M,N,1,2025
288 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,CIVIL ,DIPPPT ,3820,4650, SC/X/M ,N,2,2025
289 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,CIVIL ,DIPPPT ,1138,1138, OBC/X/M,N,1,2025
290 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,CIVIL ,DIPPPT ,1762,1958, UR/X/M ,N,2,2025
291 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,CSE   ,BSC    ,4101,4101, OBC/X/F,N,1,2025
292 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,CSE   ,DIPPPT ,4145,4145, OBC/X/M,N,1,2025
293 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,CSE   ,DIPPPT ,4724,4724, SC/X/M ,N,1,2025
294 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,CSE   ,DIPPPT ,1120,1739, UR/X/M ,N,2,2025
295 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,CSE   ,DIPPPT ,2182,2182, UR/X/F ,N,1,2025
296 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,EC    ,BSC    ,3130,3130, OBC/X/M,N,1,2025
297 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,EC    ,DIPPPT ,4317,4357, OBC/X/M,N,2,2025
298 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,EC    ,BSC    ,1165,1165, UR/X/M ,N,1,2025
299 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,EC    ,DIPPPT ,1757,1757, SC/X/F ,N,1,2025
300 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,EC    ,DIPPPT ,2180,2180, UR/X/M ,N,1,2025
301 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,IT    ,DIPPPT ,2475,2475, OBC/X/M,N,1,2025
302 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,IT    ,DIPPPT ,3788,3907, OBC/X/F,N,2,2025
303 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,IT    ,DIPPPT ,1156,1359, UR/X/M ,N,2,2025
304 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,IT    ,DIPPPT ,1574,1574, UR/X/F ,N,1,2025
305 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,MECH  ,DIPPPT ,2400,2400, OBC/X/M,N,1,2025
306 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,MECH  ,DIPPPT ,3616,3798, SC/X/M ,N,2,2025
307 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,MECH  ,DIPPPT , 440, 692, UR/X/M ,N,2,2025
308 ,Gwalior Institute of Information Technology Gwalior (2008), Private ,MECH  ,DIPPPT ,1114,1114, SC/X/M ,N,1,2025
309 ,Gyan Ganga College of Technology Jabalpur (2006), Private ,AIAIDS  ,DIPPPT ,3087 ,3087, OBC/X/M ,N, 1,2025
310 ,Gyan Ganga College of Technology Jabalpur (2006), Private ,CSE     ,DIPPPT ,2373 ,2373, OBC/X/M ,N, 1,2025
311 ,Gyan Ganga College of Technology Jabalpur (2006), Private ,CSE     ,DIPPPT ,4212 ,4212, UR/X/M  ,N, 1,2025
312 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,AIR         ,DIPPPT ,3463,3463, UR/X/M ,N,1,2025
313 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,CIVIL       ,DIPPPT ,1462,1462, OBC/X/M,N,1,2025
314 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,CIVIL       ,DIPPPT ,2926,3992, UR/X/M ,N,2,2025
315 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,CIVIL       ,DIPPPT ,4779,4779, ST/X/M ,N,1,2025
316 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,CIVIL       ,BSC    ,4838,4838, SC/X/M ,N,1,2025
317 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,CSE         ,DIPPPT ,2071,2071, UR/X/F ,N,1,2025
318 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,CSE         ,DIPPPT ,1144,2503, UR/X/M ,N,2,2025
319 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,CSE         ,DIPPPT ,2893,2893, SC/X/M ,N,1,2025
320 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,CSE         ,DIPPPT ,4653,4653, OBC/X/F,N,1,2025
321 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,CSEDS       ,DIPPPT ,2413,2413, UR/X/F ,N,1,2025
322 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,CSEIML      ,DIPPPT ,2075,3401, OBC/X/M,N,2,2025
323 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,EC          ,DIPPPT ,2149,2149, ST/X/M ,N,1,2025
324 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,EC          ,DIPPPT ,1044,4228, OBC/X/M,N,3,2025
325 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,EC          ,DIPPPT ,3579,4319, UR/X/M ,N,2,2025
326 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,EE          ,DIPPPT ,2198,3017, OBC/X/M,N,3 ,2025
327 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,EE          ,DIPPPT , 601,3557, UR/X/M ,N,3,2025
328 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,EE          ,BSC    ,3888,3888, UR/X/M ,N,1,2025
329 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,EE          ,DIPPPT ,4368,4368, ST/X/M ,N,1,2025
330 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,ELECT ELEX  ,DIPPPT ,1481,4044, OBC/X/M,N,2,2025
331 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,ELECT ELEX  ,DIPPPT ,1074,4397, UR/X/M ,N,3,2025
332 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,MECH        ,DIPPPT ,3230,4358, SC/X/M ,N,2 ,2025
333 ,GYAN GANGA INSTITUTE OF TECHNOLOGY & SCIENCE JABALPUR (2003), Private ,MECH        ,DIPPPT ,1033,4805, UR/X/M ,N,4,2025
334 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CIVIL       ,DIPPPT ,2634,2634, OBC/X/F     ,N,1,2025
335 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CIVIL       ,DIPPPT ,1246,4106, UR/X/M      ,N,8,2025
336 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CIVIL       ,DIPPPT ,4112,4112, ST/X/M      ,N,1,2025
337 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CIVIL       ,DIPPPT ,1457,4318, OBC/X/M     ,N,12,2025
338 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CIVIL       ,DIPPPT ,2459,4438, SC/X/M      ,N,2,2025
339 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CIVIL       ,BSC    ,4728,4728, OBC/X/M     ,N,1,2025
340 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CSE         ,DIPPPT ,2371,2371, SC/X/F      ,N,1,2025
341 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CSE         ,DIPPPT ,2465,2465, OBC/X/F     ,N,1,2025
342 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CSE         ,DIPPPT ,3235,3235, UR/X/F      ,N,1,2025
343 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CSE         ,DIPPPT , 884,3919, ST/X/F      ,N,2,2025
344 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CSE         ,DIPPPT ,3057,4220, UR/X/M      ,N,4,2025
345 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CSE         ,DIPPPT ,4308,4367, OBC/X/M     ,N,2,2025
346 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CSEIML      ,DIPPPT ,3742,3742, UR/X/F      ,N,1,2025
347 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CSEIML      ,DIPPPT , 200,4440, OBC/X/F     ,N,2,2025
348 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,CSEIML      ,DIPPPT ,4452,4452, OBC/X/M     ,N,1,2025
349 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,EC          ,DIPPPT ,2667,3584, OBC/X/M     ,N,4,2025
350 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,EC          ,DIPPPT ,3361,4046, ST/X/F      ,N,3,2025
351 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,EC          ,DIPPPT , 858,4814, UR/X/M      ,N,9,2025
352 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,ELECT ELEX  ,DIPPPT ,4454,4454, OBC/X/M     ,N,1,2025
353 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,ELECT ELEX  ,DIPPPT , 452, 452, OBC/X/F     ,N,1,2025
354 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,ELECT ELEX  ,DIPPPT , 751,1014, UR/X/F      ,N,2,2025
355 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,ELECT ELEX  ,DIPPPT , 191,2229, SC/X/M      ,N,4,2025
356 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,ELECT ELEX  ,DIPPPT , 228,4069, OBC/X/M     ,N,17,2025
357 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,ELECT ELEX  ,DIPPPT , 25 ,4450, UR/X/M      ,N,33,2025
358 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,IT          ,DIPPPT ,4426,4426, UR/X/M      ,N,1,2025
359 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,MECH        ,DIPPPT ,2399,2399, UR/X/F      ,N,1,2025
360 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,MECH        ,DIPPPT ,2597,4142, SC/X/M      ,N,4,2025
361 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,MECH        ,DIPPPT ,4244,4244, ST/X/M      ,N,1,2025
362 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,MECH        ,DIPPPT ,1202,4576, UR/X/M      ,N,13,2025
363 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,MECH        ,DIPPPT , 101,4617, OBC/X/M     ,N,7,2025
364 ,Hitkarni College of Engineering & Technology Jabalpur (1997), Private ,MECH        ,BSC    ,4420,4659, UR/X/M      ,N,2,2025
365 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,CIVIL        ,DIPPPT , 502,2147 , UR/X/F ,N,5,2025
366 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,CIVIL        ,DIPPPT , 64 ,4349 , UR/X/M ,N,18,2025
367 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,CSE          ,DIPPPT , 441,1667 , UR/X/M ,N,3,2025
368 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,CSE          ,DIPPPT , 885,1956 , UR/X/F ,N,2,2025
369 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,CSECS        ,DIPPPT ,3991, 3991, OBC/X/M,N,1,2025
370 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,CSEIML       ,DIPPPT ,1065,1065 , OBC/X/M,N,1,2025
371 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,CSEIML       ,DIPPPT ,1756,1756 , UR/X/F ,N,1,2025
372 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,CSEIML       ,DIPPPT ,3568,3568 , UR/X/M ,N,1,2025
373 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,EC           ,DIPPPT ,3300,3300 , UR/X/F ,N,1,2025
374 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,EC           ,DIPPPT , 491,4427 , UR/X/M ,N,6,2025
375 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,ELECT ELEX   ,DIPPPT , 589,2780 , UR/X/F ,N,10,2025
376 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,ELECT ELEX   ,DIPPPT ,1532,4637 , UR/X/M ,N,20,2025
377 ,IES COLLEGE OF TECHNOLOGY BHOPAL (2007), Private ,MECH         ,DIPPPT ,2085,3105 , UR/X/F ,N,4,2025
